event,channel,band,n_epochs,absolute_power_uv2_per_hz,relative_power
S_1,T7,theta_4_8Hz,6,0.8551848751195558,0.03227407888005553
S_1,T7,alpha_8_13Hz,6,0.6089629850451044,0.02694647742471598
S_1,T7,beta_13_30Hz,6,11.40381346720983,0.45226517134719896
S_1,TP9,delta_1_4Hz,6,3.9492926200731486,0.1669036562809816
S_1,TP9,theta_4_8Hz,6,0.9389223561774025,0.04550407199347641
S_1,TP9,alpha_8_13Hz,6,1.0518491688945462,0.047978836886566005
S_1,TP9,beta_13_30Hz,6,7.65541625566994,0.3539869433503775
S_1,CP5,delta_1_4Hz,6,3.08686744636774,0.18983160608706062
S_1,CP5,theta_4_8Hz,6,1.1737249659293802,0.07666439364300388
S_1,CP5,alpha_8_13Hz,6,0.6097497748165052,0.04084363077604213
S_1,CP5,beta_13_30Hz,6,6.203847003690908,0.38995416711690223
S_1,CP1,delta_1_4Hz,6,3.2103557733128465,0.24176808140241812
S_1,CP1,theta_4_8Hz,6,0.9672527406371925,0.0780894200636344
S_1,CP1,alpha_8_13Hz,6,1.0943394101999853,0.07602760878319088
S_1,CP1,beta_13_30Hz,6,4.159314420379482,0.300115677264061
S_1,Pz,delta_1_4Hz,6,3.238027553622313,0.2176152386751009
S_1,Pz,theta_4_8Hz,6,2.021231012828665,0.12799827844163406
S_1,Pz,alpha_8_13Hz,6,1.0208356495157882,0.06598301248869277
S_1,Pz,beta_13_30Hz,6,3.6675560889289494,0.23469129496937383
S_1,P3,delta_1_4Hz,6,4.363509474768116,0.205814198211814
S_1,P3,theta_4_8Hz,6,2.0180958012753822,0.09469626177502456
S_1,P3,alpha_8_13Hz,6,1.7485190606202277,0.08358615098778388
S_1,P3,beta_13_30Hz,6,5.306275142661352,0.2633218705642941
S_1,P7,delta_1_4Hz,6,2.2402964829141188,0.13615629888777697
S_1,P7,theta_4_8Hz,6,1.27162961520554,0.07690868858771827
S_1,P7,alpha_8_13Hz,6,1.302586137672073,0.07420124352348033
S_1,P7,beta_13_30Hz,6,6.348605081449416,0.3652305779316618
S_1,O1,delta_1_4Hz,6,3.981301039355479,0.1385709626180762
S_1,O1,theta_4_8Hz,6,1.5191100279036287,0.04966119704036676
S_1,O1,alpha_8_13Hz,6,1.4621955776540474,0.046752885249232844
S_1,O1,beta_13_30Hz,6,11.585128807416982,0.4104044971384
S_1,Oz,delta_1_4Hz,6,4.541014715912741,0.18000747327825783
S_1,Oz,theta_4_8Hz,6,1.8320915187412128,0.07540820690386775
S_1,Oz,alpha_8_13Hz,6,1.4516104416720448,0.055737867730840475
S_1,Oz,beta_13_30Hz,6,8.52105665784173,0.33551624513480244
S_1,O2,delta_1_4Hz,6,4.885679361622006,0.12152805115023348
S_1,O2,theta_4_8Hz,6,3.1298228490338325,0.08791956253242882
S_1,O2,alpha_8_13Hz,6,2.4203893470229265,0.05812603158865487
S_1,O2,beta_13_30Hz,6,14.5934611836625,0.3428649934842287
S_1,P4,delta_1_4Hz,6,3.6725110776608987,0.27250168861611984
S_1,P4,theta_4_8Hz,6,0.8329708711984639,0.06849012627874858
S_1,P4,alpha_8_13Hz,6,1.0078422597181245,0.08747262519260408
S_1,P4,beta_13_30Hz,6,3.2417626471806074,0.24524101581641222
S_1,P8,delta_1_4Hz,6,5.449607649016532,0.19849434421760492
S_1,P8,theta_4_8Hz,6,1.6229845752976384,0.07766432601028007
S_1,P8,alpha_8_13Hz,6,0.8851411133604493,0.0465526259622549
S_1,P8,beta_13_30Hz,6,8.630512026874813,0.35975537984967176
S_1,TP10,delta_1_4Hz,6,5.617682306120162,0.13073655665008613
S_1,TP10,theta_4_8Hz,6,1.6837022088544982,0.03964760801205588
S_1,TP10,alpha_8_13Hz,6,1.499623430825411,0.0384854698922988
S_1,TP10,beta_13_30Hz,6,18.049726805002056,0.43949237931473606
S_1,CP6,delta_1_4Hz,6,3.1042042673689365,0.14675076238843462
S_1,CP6,theta_4_8Hz,6,1.9033822003117928,0.09940571895632139
S_1,CP6,alpha_8_13Hz,6,1.7938374530720262,0.10552888944450191
S_1,CP6,beta_13_30Hz,6,6.327695251726326,0.3077571078832296
S_1,CP2,delta_1_4Hz,6,2.7709876860499403,0.20807669973644258
S_1,CP2,theta_4_8Hz,6,1.3272052549408873,0.10437833195300959
S_1,CP2,alpha_8_13Hz,6,0.8921861914463832,0.08248931047896223
S_1,CP2,beta_13_30Hz,6,3.2853210832778004,0.28347680789475893
S_1,Cz,delta_1_4Hz,6,5.149751122382572,0.3260531077078557
S_1,Cz,theta_4_8Hz,6,1.2836620241212013,0.08669944832243232
S_1,Cz,alpha_8_13Hz,6,0.7755219429196996,0.05120782337744529
S_1,Cz,beta_13_30Hz,6,3.004710807096277,0.2149030391955982
S_1,C4,delta_1_4Hz,6,1.7583810667922217,0.12199227996400579
S_1,C4,theta_4_8Hz,6,1.1636301085537029,0.07817612166204103
S_1,C4,alpha_8_13Hz,6,1.0297945356502876,0.07218586593051107
S_1,C4,beta_13_30Hz,6,6.240021774342513,0.41366767828960876
S_1,T8,delta_1_4Hz,6,5.552245225168153,0.15162234885097967
S_1,T8,theta_4_8Hz,6,1.8475309687107468,0.051087188759461895
S_1,T8,alpha_8_13Hz,6,1.0933943677203404,0.028307873786646388
S_1,T8,beta_13_30Hz,6,18.96484004902403,0.40761194010587065
S_1,FT10,delta_1_4Hz,6,12.946212732542351,0.33756680613733003
S_1,FT10,theta_4_8Hz,6,2.222620615170889,0.062059487529947555
S_1,FT10,alpha_8_13Hz,6,1.048383830901941,0.028720696750783845
S_1,FT10,beta_13_30Hz,6,10.350066147727137,0.3297797779121419
S_1,FC6,delta_1_4Hz,6,4.448657365369917,0.19222653312056984
S_1,FC6,theta_4_8Hz,6,1.4083558688768578,0.06628025248373239
S_1,FC6,alpha_8_13Hz,6,0.5524499466550098,0.024203520435369264
S_1,FC6,beta_13_30Hz,6,10.496430992841828,0.4945333830130921
S_1,FC2,delta_1_4Hz,6,2.2614227108999785,0.2124596916453784
S_1,FC2,theta_4_8Hz,6,0.7263610258706071,0.07128670109631635
S_1,FC2,alpha_8_13Hz,6,0.558533541718327,0.05894809840445161
S_1,FC2,beta_13_30Hz,6,3.3333125067925833,0.36612417243185114
S_1,F4,delta_1_4Hz,6,4.443937073608343,0.24090880151137808
S_1,F4,theta_4_8Hz,6,0.8708437579454072,0.05459552957423008
S_1,F4,alpha_8_13Hz,6,0.815592264245572,0.046564882319081714
S_1,F4,beta_13_30Hz,6,7.473019195345213,0.42024643789454097
S_1,F8,delta_1_4Hz,6,17.524960252594028,0.3331679062896179
S_1,F8,theta_4_8Hz,6,3.048239415403413,0.057520824850951224
S_1,F8,alpha_8_13Hz,6,1.1510951457156475,0.021837477692680643
S_1,F8,beta_13_30Hz,6,17.023138896793906,0.3603943393090445
S_1,Fp2,delta_1_4Hz,6,9.622308166632433,0.34991996979127915
S_1,Fp2,theta_4_8Hz,6,2.1766807737356904,0.07881260011758602
S_1,Fp2,alpha_8_13Hz,6,0.7601949681204042,0.029702945748769177
S_1,Fp2,beta_13_30Hz,6,6.951744090687515,0.27852265838584833
S_2,Fp1,delta_1_4Hz,8,85.39859770551382,0.465624891667516
S_2,Fp1,theta_4_8Hz,8,18.802045103965497,0.08893806178951266
S_2,Fp1,alpha_8_13Hz,8,1.1340978088561742,0.012344375779532709
S_2,Fp1,beta_13_30Hz,8,6.5537798182267,0.10727962279598718
S_2,F3,delta_1_4Hz,8,11.679802795773528,0.3911870606322127
S_2,F3,theta_4_8Hz,8,2.2220507469990705,0.08062653617193939
S_2,F3,alpha_8_13Hz,8,0.508325975832719,0.018377817585678705
S_2,F3,beta_13_30Hz,8,6.596390470748858,0.22251228411061366
S_2,F7,delta_1_4Hz,8,21.62188454928765,0.4252712797553517
S_2,F7,theta_4_8Hz,8,3.0088834357248584,0.06240417116083573
S_2,F7,alpha_8_13Hz,8,1.2218554711235738,0.02780478024527238
S_2,F7,beta_13_30Hz,8,10.41681859653094,0.20478289163714178
S_2,FT9,delta_1_4Hz,8,9.995633434256616,0.34361013592053086
S_2,FT9,theta_4_8Hz,8,2.3609398496087866,0.0807198663985681
S_2,FT9,alpha_8_13Hz,8,1.267165454650921,0.04327900750857886
S_2,FT9,beta_13_30Hz,8,6.014795458209969,0.22763498846465066
S_2,FC5,delta_1_4Hz,8,4.910413566182418,0.2777191933162352
S_2,FC5,theta_4_8Hz,8,1.3792784640095554,0.08323836787633328
S_2,FC5,alpha_8_13Hz,8,0.4100538305837851,0.02972055828382925
S_2,FC5,beta_13_30Hz,8,5.064110401828831,0.34372843853897495
S_2,FC1,delta_1_4Hz,8,3.8751553574679325,0.2691567631901926
S_2,FC1,theta_4_8Hz,8,1.5742963490159014,0.1046815967740411
S_2,FC1,alpha_8_13Hz,8,0.5429584416368117,0.04033579794035981
S_2,FC1,beta_13_30Hz,8,3.6469943204659443,0.2720906992271967
S_2,C3,delta_1_4Hz,8,1.9184970550213805,0.18131854396270683
S_2,C3,theta_4_8Hz,8,1.341254422925494,0.13668557305951795
S_2,C3,alpha_8_13Hz,8,0.4729493489966315,0.048096847623943895
S_2,C3,beta_13_30Hz,8,2.977046223252593,0.3043677729699048
S_2,T7,delta_1_4Hz,8,4.423151443925471,0.14053688740225903
S_2,T7,theta_4_8Hz,8,1.784588502010887,0.057236676437601705
S_2,T7,alpha_8_13Hz,8,0.8160415514053933,0.026105665132480853
S_2,T7,beta_13_30Hz,8,13.132145513656987,0.43485019585844537
S_2,TP9,delta_1_4Hz,8,7.276674978479387,0.24996554906576318
S_2,TP9,theta_4_8Hz,8,1.753265583186751,0.05784185064863259
S_2,TP9,alpha_8_13Hz,8,1.0813632126363866,0.0447687202789223
S_2,TP9,beta_13_30Hz,8,7.863126902105558,0.29298876380890687
S_2,CP5,delta_1_4Hz,8,4.488288867847697,0.19063700917499116
S_2,CP5,theta_4_8Hz,8,3.3444700645996175,0.14163579330688517
S_2,CP5,alpha_8_13Hz,8,0.8602607486802307,0.04435948071478775
S_2,CP5,beta_13_30Hz,8,4.73951344368901,0.24167355288535936
S_2,CP1,delta_1_4Hz,8,2.380877752219771,0.18642125411792274
S_2,CP1,theta_4_8Hz,8,1.8259618414275576,0.14056776156425724
S_2,CP1,alpha_8_13Hz,8,0.9171039443453635,0.07315839753052124
S_2,CP1,beta_13_30Hz,8,2.854910925012948,0.2239287010840674
S_2,Pz,delta_1_4Hz,8,4.5887170764395195,0.2648712529677242
S_2,Pz,theta_4_8Hz,8,1.4654064927107848,0.08692327462998183
S_2,Pz,alpha_8_13Hz,8,0.870075027715656,0.04910044056287377
S_2,Pz,beta_13_30Hz,8,4.42370568675023,0.2700156661604484
S_2,P3,delta_1_4Hz,8,6.522033459446791,0.20091757495125065
S_2,P3,theta_4_8Hz,8,3.380223500197585,0.10623682590873265
S_2,P3,alpha_8_13Hz,8,1.810972953242879,0.062264712691825236
S_2,P3,beta_13_30Hz,8,6.601963395782851,0.2530725283576145
S_2,P7,delta_1_4Hz,8,4.682764611189779,0.20150335445150924
S_2,P7,theta_4_8Hz,8,3.005679203996133,0.13586491971135475
S_2,P7,alpha_8_13Hz,8,1.058449764463585,0.04814056418291639
S_2,P7,beta_13_30Hz,8,4.832993524747008,0.22010488898795644
S_2,O1,delta_1_4Hz,8,6.268709109764921,0.15118171722192308
S_2,O1,theta_4_8Hz,8,4.614973707042981,0.11310612811449937
S_2,O1,alpha_8_13Hz,8,2.3966573835642566,0.05714393111076059
S_2,O1,beta_13_30Hz,8,11.118905622758602,0.2754510640946112
S_2,Oz,delta_1_4Hz,8,6.442335856002391,0.20895363053347524
S_2,Oz,theta_4_8Hz,8,3.947167316368594,0.12372855090134663
S_2,Oz,alpha_8_13Hz,8,1.5195156683901745,0.04939319726205081
S_2,Oz,beta_13_30Hz,8,7.891344119198508,0.24727639911769767
S_2,O2,delta_1_4Hz,8,6.865762544499843,0.14065824786373188
S_2,O2,theta_4_8Hz,8,4.761040484520387,0.10044656784303096
S_2,O2,alpha_8_13Hz,8,2.4089207535163046,0.04952227557475575
S_2,O2,beta_13_30Hz,8,16.07560429312842,0.32291863690964173
S_2,P4,delta_1_4Hz,8,4.050637832303479,0.26931229174508114
S_2,P4,theta_4_8Hz,8,1.4081013845363615,0.10554968198276958
S_2,P4,alpha_8_13Hz,8,0.7586148138307406,0.05956091298692011
S_2,P4,beta_13_30Hz,8,3.022175101828533,0.2142402732173371
S_2,P8,delta_1_4Hz,8,5.7472937277009075,0.24234828219602822
S_2,P8,theta_4_8Hz,8,2.167550856912766,0.09786979949586125
S_2,P8,alpha_8_13Hz,8,0.8960236011975082,0.039750475368878754
S_2,P8,beta_13_30Hz,8,5.944118099953666,0.2785104137840044
S_2,TP10,delta_1_4Hz,8,7.918540235350319,0.16228515435155
S_2,TP10,theta_4_8Hz,8,2.0144520889774125,0.04938748297558506
S_2,TP10,alpha_8_13Hz,8,1.095758463848401,0.026516473904751963
S_2,TP10,beta_13_30Hz,8,18.126628120157605,0.4045808957690683
S_2,CP6,delta_1_4Hz,8,4.508375505116119,0.2305343385859357
S_2,CP6,theta_4_8Hz,8,1.7685560577648418,0.10031031978105115
S_2,CP6,alpha_8_13Hz,8,0.9309875486374037,0.051346816940816824
S_2,CP6,beta_13_30Hz,8,4.70664198215019,0.29384781909413893
S_2,CP2,delta_1_4Hz,8,2.630025424575104,0.20675454681130256
S_2,CP2,theta_4_8Hz,8,1.3423445787068782,0.1207284960202947
S_2,CP2,alpha_8_13Hz,8,0.7554972210585564,0.07015448803034838
S_2,CP2,beta_13_30Hz,8,2.762157764307142,0.2503087155433335
S_2,Cz,delta_1_4Hz,8,2.407648414681158,0.19205998172248182
S_2,Cz,theta_4_8Hz,8,1.9540885710257585,0.15177788121088928
S_2,Cz,alpha_8_13Hz,8,0.8530981704304033,0.07301164801414106
S_2,Cz,beta_13_30Hz,8,2.4394515576923084,0.19336121953253366
S_2,C4,delta_1_4Hz,8,3.7145850209794156,0.23208691360680117
S_2,C4,theta_4_8Hz,8,1.1309034453139277,0.08040505916796253
S_2,C4,alpha_8_13Hz,8,0.7028553539013385,0.046308928835159455
S_2,C4,beta_13_30Hz,8,4.72870089979675,0.3290772462266095
S_2,T8,delta_1_4Hz,8,5.692777327193993,0.1277372706431149
S_2,T8,theta_4_8Hz,8,1.843601426059817,0.045097812864520734
S_2,T8,alpha_8_13Hz,8,0.8785762397111776,0.02233057691886363
S_2,T8,beta_13_30Hz,8,20.826360072025132,0.4738137021182903
S_2,FT10,delta_1_4Hz,8,11.516741592317077,0.336198697130651
S_2,FT10,theta_4_8Hz,8,2.13883224909528,0.07823045319500213
S_2,FT10,alpha_8_13Hz,8,0.6964750956164398,0.031263090625544214
S_2,FT10,beta_13_30Hz,8,5.559344037277487,0.236067451161749
S_2,FC6,delta_1_4Hz,8,5.033284858803434,0.2163002013329649
S_2,FC6,theta_4_8Hz,8,1.482471368113683,0.07256626596705991
S_2,FC6,alpha_8_13Hz,8,0.6163503626772693,0.033541131337184824
S_2,FC6,beta_13_30Hz,8,8.28671884945102,0.3993774260826458
S_2,FC2,delta_1_4Hz,8,2.5066163048218177,0.2217029351758103
S_2,FC2,theta_4_8Hz,8,1.2689761902050503,0.11262439746597164
S_2,FC2,alpha_8_13Hz,8,0.6259640283303788,0.05796096456569215
S_2,FC2,beta_13_30Hz,8,3.4281790348417434,0.29013648906030826
S_2,F4,delta_1_4Hz,8,8.547438005814604,0.289857231811279
S_2,F4,theta_4_8Hz,8,2.809237768897654,0.09694504897440007
S_2,F4,alpha_8_13Hz,8,0.897661386129359,0.03704140053694122
S_2,F4,beta_13_30Hz,8,7.014562894817875,0.2639832421899877
S_2,F8,delta_1_4Hz,8,14.791867766379461,0.3219219234103506
S_2,F8,theta_4_8Hz,8,5.060980906307575,0.11250701059304011
S_2,F8,alpha_8_13Hz,8,1.0285186421242827,0.035407400823153405
S_2,F8,beta_13_30Hz,8,8.865963296237407,0.21276219811478683
S_2,Fp2,delta_1_4Hz,8,97.822797993431,0.3643741861656664
S_2,Fp2,theta_4_8Hz,8,30.30678881639629,0.1250439208517568
S_2,Fp2,alpha_8_13Hz,8,1.751388698679433,0.025909728832487215
S_2,Fp2,beta_13_30Hz,8,5.4965533966245514,0.1287380105195916
S_3,Fp1,delta_1_4Hz,8,32.633416511885834,0.3623872374687769
S_3,Fp1,theta_4_8Hz,8,6.680699481724601,0.09775812552487817
S_3,Fp1,alpha_8_13Hz,8,1.3684144709362192,0.03568826516533735
S_3,Fp1,beta_13_30Hz,8,6.7386033673445125,0.19414573467801782
S_3,F3,delta_1_4Hz,8,7.381229129668172,0.27822157473647924
S_3,F3,theta_4_8Hz,8,1.7265614943844267,0.06118686448630731
S_3,F3,alpha_8_13Hz,8,0.8774966433633544,0.03298878029558182
S_3,F3,beta_13_30Hz,8,11.304225829680677,0.39018549150199966
S_3,F7,delta_1_4Hz,8,15.066728645755454,0.32270374859464757
S_3,F7,theta_4_8Hz,8,3.7233484058490482,0.0872740973081671
S_3,F7,alpha_8_13Hz,8,1.1896880443973232,0.02679548370878138
S_3,F7,beta_13_30Hz,8,13.61970721501212,0.28234392511048956
S_3,FT9,delta_1_4Hz,8,7.120434033536094,0.2524838080832124
S_3,FT9,theta_4_8Hz,8,2.2355643905197824,0.08012371417731609
S_3,FT9,alpha_8_13Hz,8,1.1750881218671336,0.04922352114586795
S_3,FT9,beta_13_30Hz,8,7.649528045378498,0.3232425138490914
S_3,FC5,delta_1_4Hz,8,4.4596483457126554,0.22359053302955248
S_3,FC5,theta_4_8Hz,8,1.2148626373960498,0.06273049581184072
S_3,FC5,alpha_8_13Hz,8,0.7363035182819984,0.03776873514728322
S_3,FC5,beta_13_30Hz,8,8.501217596790143,0.4403225969530703
S_3,FC1,delta_1_4Hz,8,3.2831385579562373,0.20290681736310992
S_3,FC1,theta_4_8Hz,8,1.120894494471637,0.06304960853735239
S_3,FC1,alpha_8_13Hz,8,0.8374786468719512,0.05231435702211973
S_3,FC1,beta_13_30Hz,8,6.973808030062709,0.42537253063182723
S_3,C3,delta_1_4Hz,8,1.6263426935516998,0.16448721443255632
S_3,C3,theta_4_8Hz,8,0.8578001033694075,0.07638551140349903
S_3,C3,alpha_8_13Hz,8,0.6812952538907645,0.061862057882591706
S_3,C3,beta_13_30Hz,8,4.586246919693117,0.4163258598372332
S_3,T7,delta_1_4Hz,8,3.5820240219636412,0.12423412294036755
S_3,T7,theta_4_8Hz,8,1.4809877769719344,0.044279255908180944
S_3,T7,alpha_8_13Hz,8,1.1133420642196048,0.03839194277562287
S_3,T7,beta_13_30Hz,8,13.576617943936201,0.4709712892337439
S_3,TP9,delta_1_4Hz,8,5.192477159592904,0.15206732551017782
S_3,TP9,theta_4_8Hz,8,2.2079293375912084,0.07234690584357306
S_3,TP9,alpha_8_13Hz,8,1.20277643138155,0.040233952443243876
S_3,TP9,beta_13_30Hz,8,11.376465980016707,0.3888713956378069
S_3,CP5,delta_1_4Hz,8,3.601811360205455,0.16946813692658902
S_3,CP5,theta_4_8Hz,8,1.8339152247518897,0.08173925428440086
S_3,CP5,alpha_8_13Hz,8,1.6240552825064172,0.07920427627803872
S_3,CP5,beta_13_30Hz,8,7.141107330215558,0.35489804723238727
S_3,CP1,delta_1_4Hz,8,1.793347901746002,0.14647644743057203
S_3,CP1,theta_4_8Hz,8,1.279578244689196,0.10543920172767784
S_3,CP1,alpha_8_13Hz,8,0.9610624494399007,0.08098020521974655
S_3,CP1,beta_13_30Hz,8,4.289975891386285,0.35191253223049673
S_3,Pz,delta_1_4Hz,8,2.567041563426501,0.15632027066729226
S_3,Pz,theta_4_8Hz,8,1.9455975242823402,0.12313026282656479
S_3,Pz,alpha_8_13Hz,8,1.0078273722244855,0.06477190132590453
S_3,Pz,beta_13_30Hz,8,5.526365693385089,0.34392494587233213
S_3,P3,delta_1_4Hz,8,4.18788053289753,0.1618467028484109
S_3,P3,theta_4_8Hz,8,1.833338923932616,0.08171922910074997
S_3,P3,alpha_8_13Hz,8,2.182697353038364,0.08753441945662827
S_3,P3,beta_13_30Hz,8,7.025323318449557,0.35713729434093167
S_3,P7,delta_1_4Hz,8,6.456303662947877,0.21647436802447725
S_3,P7,theta_4_8Hz,8,2.1766144023480263,0.07743006455599558
S_3,P7,alpha_8_13Hz,8,1.992434914054956,0.07644288958328788
S_3,P7,beta_13_30Hz,8,6.865195982808539,0.287967539660563
S_3,O1,delta_1_4Hz,8,5.243878789806063,0.125320221098121
S_3,O1,theta_4_8Hz,8,4.019791903393365,0.10753037593137696
S_3,O1,alpha_8_13Hz,8,3.36978618807728,0.09019263035354075
S_3,O1,beta_13_30Hz,8,10.802429454684626,0.28305425872650125
S_3,Oz,delta_1_4Hz,8,4.816072518179025,0.12425433629631259
S_3,Oz,theta_4_8Hz,8,3.228166282427312,0.10189276733937858
S_3,Oz,alpha_8_13Hz,8,2.42711897912514,0.07823397879799607
S_3,Oz,beta_13_30Hz,8,9.943686810800706,0.31346756169335854
S_3,O2,delta_1_4Hz,8,7.312855051340776,0.11489175276580196
S_3,O2,theta_4_8Hz,8,4.203886429871534,0.07099258763737717
S_3,O2,alpha_8_13Hz,8,3.9021458445290764,0.07053976817075143
S_3,O2,beta_13_30Hz,8,18.105043039128184,0.3418857233053421
S_3,P4,delta_1_4Hz,8,3.0297608717841538,0.19462450940160564
S_3,P4,theta_4_8Hz,8,1.47053944638343,0.09762445745022079
S_3,P4,alpha_8_13Hz,8,0.822258853931148,0.05300138061904977
S_3,P4,beta_13_30Hz,8,5.592757566413469,0.3867270841999614
S_3,P8,delta_1_4Hz,8,4.465346710804611,0.1794376866061412
S_3,P8,theta_4_8Hz,8,1.6233677811958975,0.06659246725278348
S_3,P8,alpha_8_13Hz,8,2.1387488320420034,0.08770067756575102
S_3,P8,beta_13_30Hz,8,7.630611595792586,0.34461940788148
S_3,TP10,delta_1_4Hz,8,4.758176623607326,0.10854284601657295
S_3,TP10,theta_4_8Hz,8,1.561402573235957,0.036119136191706674
S_3,TP10,alpha_8_13Hz,8,0.940594850659036,0.022296206708368002
S_3,TP10,beta_13_30Hz,8,20.5709417599086,0.49909935826186413
S_3,CP6,delta_1_4Hz,8,3.811213926537444,0.16507192699141723
S_3,CP6,theta_4_8Hz,8,2.3900465098680193,0.11097773595165569
S_3,CP6,alpha_8_13Hz,8,1.0875058924408805,0.05271643769770121
S_3,CP6,beta_13_30Hz,8,6.7206643517968585,0.33109227048005807
S_3,CP2,delta_1_4Hz,8,2.2810954355497137,0.1835099626170662
S_3,CP2,theta_4_8Hz,8,1.7786743817581065,0.12768425000886538
S_3,CP2,alpha_8_13Hz,8,0.8690607958017917,0.06134630505656738
S_3,CP2,beta_13_30Hz,8,4.647568227888126,0.3055434370294083
S_3,Cz,delta_1_4Hz,8,3.395931178956294,0.21170715561057424
S_3,Cz,theta_4_8Hz,8,1.7326531354088284,0.10724219524693925
S_3,Cz,alpha_8_13Hz,8,0.9452222825991073,0.06493415323796221
S_3,Cz,beta_13_30Hz,8,3.6578550946043253,0.27401871236261144
S_3,C4,delta_1_4Hz,8,3.321880163859909,0.16077847014065408
S_3,C4,theta_4_8Hz,8,2.603670531684635,0.12235862439018044
S_3,C4,alpha_8_13Hz,8,1.1936840057618565,0.06258251765639872
S_3,C4,beta_13_30Hz,8,5.496264048262782,0.30443838682838875
S_3,T8,delta_1_4Hz,8,3.594401633562709,0.10127845415747186
S_3,T8,theta_4_8Hz,8,1.6627700863847874,0.047127781599304766
S_3,T8,alpha_8_13Hz,8,1.6132837946048384,0.0434026296120094
S_3,T8,beta_13_30Hz,8,16.963499726913817,0.4490343158729939
S_3,FT10,delta_1_4Hz,8,8.51964862728287,0.23399501428275696
S_3,FT10,theta_4_8Hz,8,2.568005253674945,0.07186778780550807
S_3,FT10,alpha_8_13Hz,8,1.5148430750952386,0.049265356189677215
S_3,FT10,beta_13_30Hz,8,12.577239699359863,0.3310460134848969
S_3,FC6,delta_1_4Hz,8,6.103291656482816,0.1957889320281799
S_3,FC6,theta_4_8Hz,8,2.192531595462538,0.07087748044344074
S_3,FC6,alpha_8_13Hz,8,1.2615232543388535,0.05092849288067337
S_3,FC6,beta_13_30Hz,8,10.797474641359686,0.40272155204305543
S_3,FC2,delta_1_4Hz,8,4.14329361068359,0.22335705063625216
S_3,FC2,theta_4_8Hz,8,2.0096281161867062,0.08599952807233803
S_3,FC2,alpha_8_13Hz,8,0.8801117247561969,0.049151502753806225
S_3,FC2,beta_13_30Hz,8,7.752520652201403,0.3415862109840071
S_3,F4,delta_1_4Hz,8,8.34511129619351,0.21234387182572736
S_3,F4,theta_4_8Hz,8,2.5365876160666785,0.06781095404168624
S_3,F4,alpha_8_13Hz,8,1.192834325823964,0.0391410475432373
S_3,F4,beta_13_30Hz,8,13.947477299381054,0.4376674538078037
S_3,F8,delta_1_4Hz,8,14.941441456838286,0.2766265719209495
S_3,F8,theta_4_8Hz,8,3.958259902024636,0.08607062280684537
S_3,F8,alpha_8_13Hz,8,1.909484169546736,0.04585601525266334
S_3,F8,beta_13_30Hz,8,14.98497327904634,0.2954238282904997
S_3,Fp2,delta_1_4Hz,8,40.89807837749713,0.22310980976293115
S_3,Fp2,theta_4_8Hz,8,10.790846795176012,0.11163795322272116
S_3,Fp2,alpha_8_13Hz,8,1.8341668557562625,0.05405957922325311
S_3,Fp2,beta_13_30Hz,8,6.941108652079812,0.30449094787109265
S_4,Fp1,delta_1_4Hz,8,43.570336056045804,0.3191165848119774
S_4,Fp1,theta_4_8Hz,8,8.610824166456673,0.0835123678952942
S_4,Fp1,alpha_8_13Hz,8,1.6468950283185138,0.03503637443741744
S_4,Fp1,beta_13_30Hz,8,7.614408248999826,0.26850334751687666
S_4,F3,delta_1_4Hz,8,5.900418781648207,0.23590947164743875
S_4,F3,theta_4_8Hz,8,1.90770049018452,0.08846569288859407
S_4,F3,alpha_8_13Hz,8,1.0285407058608627,0.04827436792483828
S_4,F3,beta_13_30Hz,8,8.835611587203013,0.3703825003152974
S_4,F7,delta_1_4Hz,8,12.17516811212153,0.3105372771079845
S_4,F7,theta_4_8Hz,8,2.9703687412015225,0.07773702614765882
S_4,F7,alpha_8_13Hz,8,2.0655237434470073,0.06043073399241777
S_4,F7,beta_13_30Hz,8,8.70317440442901,0.25646901527878346
S_4,FT9,delta_1_4Hz,8,10.616414063396505,0.34629947436746294
S_4,FT9,theta_4_8Hz,8,2.1711253217241175,0.07253345167850557
S_4,FT9,alpha_8_13Hz,8,1.3902008505249503,0.05002646199682094
S_4,FT9,beta_13_30Hz,8,5.6843700913368576,0.23138221172686746
S_4,FC5,delta_1_4Hz,8,4.5086593827124215,0.2647882973054805
S_4,FC5,theta_4_8Hz,8,1.3977041923902558,0.0834970838133677
S_4,FC5,alpha_8_13Hz,8,0.9934107925228219,0.05232904265032158
S_4,FC5,beta_13_30Hz,8,6.383765911058961,0.3382616857332069
S_4,FC1,delta_1_4Hz,8,3.539860509650018,0.19054553067886532
S_4,FC1,theta_4_8Hz,8,2.3459529786346143,0.12631887647118034
S_4,FC1,alpha_8_13Hz,8,0.9295445632178418,0.04655702827781004
S_4,FC1,beta_13_30Hz,8,6.2490413340237945,0.33945797871700173
S_4,C3,delta_1_4Hz,8,3.386470003145835,0.2499615588932002
S_4,C3,theta_4_8Hz,8,1.4731615396781976,0.10213186799140304
S_4,C3,alpha_8_13Hz,8,0.7442757282688192,0.048013389375898836
S_4,C3,beta_13_30Hz,8,4.956636112492088,0.3019558158706209
S_4,T7,delta_1_4Hz,8,3.728655039780481,0.11847215390755463
S_4,T7,theta_4_8Hz,8,1.6235690469179989,0.053649311068303715
S_4,T7,alpha_8_13Hz,8,1.3283717742699597,0.0376713339461851
